speech,labels
"[5.09565510e-02 3.01318709e-02 5.25188483e-02 6.89000264e-02
 7.92874396e-01 7.10826969e+00 2.51148148e+01 3.06711655e+01
 8.92231522e+01 6.74487762e+01 7.41341162e+00 1.01462297e+01
 4.00887108e+01 1.42632074e+01 1.57898021e+00 1.26117444e+00
 5.08434486e+00 2.51100273e+01 9.21963959e+01 8.12374496e+01
 2.73116417e+01 1.56617870e+01 7.09351349e+00 3.18975925e+00
 2.18583660e+01 7.13441772e+01 3.42336960e+01 1.88134460e+01
 2.62954884e+01 1.01543941e+01 2.61950517e+00 1.68256414e+00
 3.26634383e+00 2.34122992e+00 1.50734377e+00 3.27924562e+00
 1.15335636e+01 2.11431332e+01 3.36460037e+01 2.29182892e+01
 5.72735071e+00 2.67561984e+00 1.33528674e+00 4.29641664e-01
 7.72019088e-01 1.77202761e+00 5.30533361e+00 1.02013283e+01
 4.39294014e+01 4.71270676e+01 1.74548988e+01 4.62875891e+00
 2.92179227e+00 5.32554245e+00 1.08083744e+01 7.69903469e+00
 8.03267193e+00 8.57926273e+00 6.54885101e+00 9.32308006e+00
 5.20815849e+00 6.82503605e+00 1.11714325e+01 6.98068857e+00
 9.85690022e+00 5.47881603e+00 2.79265904e+00 2.27269912e+00
 1.67034447e+00 2.27408528e+00 2.03056192e+00 1.88218606e+00
 6.29803538e-01 1.98331520e-01 3.14090520e-01 5.12572110e-01
 1.09217155e+00 3.60582256e+00 3.98398590e+00 3.88713837e+00
 1.03650856e+00 1.16547763e+00 1.20846701e+00 2.18444014e+00
 4.02613020e+00 3.28109860e+00 1.65612233e+00 1.59170401e+00
 4.53169227e-01 5.11739135e-01 1.00026536e+00 4.03708011e-01
 2.84883857e-01 3.33804727e-01 1.40212968e-01 1.10842109e-01
 1.86479241e-01 1.50130972e-01 1.68785989e-01 1.81965411e-01
 1.75293565e-01 3.22784990e-01 3.23558807e-01 1.04207389e-01
 8.00803751e-02 1.29131943e-01 8.40054601e-02 1.98488623e-01
 2.96843857e-01 9.01117563e-01 5.31893611e-01 3.73862356e-01
 2.67447382e-01 9.72034335e-02 6.34729713e-02 5.84631115e-02
 5.12043647e-02 5.71695678e-02 4.52232696e-02 4.09962870e-02
 3.49513665e-02 7.19555914e-02 4.25742939e-02 2.26802323e-02
 2.77677421e-02 4.34588864e-02 1.41111994e-02 1.55579147e-03]",anger
"[1.42949102e-02 3.07617579e-02 3.87496836e-02 4.82973456e-02
 8.13178241e-01 9.53114128e+00 2.25102234e+01 2.40693226e+01
 4.53119583e+01 5.23804054e+01 3.31870689e+01 2.05959320e+01
 1.98850574e+01 8.70976448e+00 1.29879427e+00 1.71735525e+00
 6.15415621e+00 1.09264326e+01 2.74306183e+01 3.09465332e+01
 2.77867851e+01 2.47385349e+01 1.94155140e+01 1.99001923e+01
 3.26715813e+01 1.41735182e+01 9.22207832e+00 6.53424692e+00
 3.16678786e+00 2.47034931e+00 5.41535187e+00 6.90857267e+00
 5.78181076e+00 4.00743628e+00 1.12667074e+01 1.43305902e+01
 6.86455917e+01 7.60212555e+01 1.14423046e+01 5.00246191e+00
 2.68191576e+00 3.97471356e+00 3.99932742e+00 1.82149029e+00
 1.79066706e+00 1.31479321e+01 2.27456589e+01 1.69486694e+01
 8.66137028e+00 2.17885571e+01 2.43908234e+01 1.50785484e+01
 9.92131424e+00 7.08165216e+00 8.56732559e+00 1.52482033e+01
 2.73321362e+01 1.30008259e+01 1.42574844e+01 1.49119654e+01
 2.35141296e+01 1.38312702e+01 9.52605820e+00 7.79384613e+00
 5.78527403e+00 5.28596973e+00 3.43168736e+00 3.76675057e+00
 1.78417766e+00 2.15906978e+00 1.90676486e+00 1.17351794e+00
 6.57382309e-01 2.23575488e-01 3.21731567e-01 6.93594038e-01
 1.47632432e+00 6.28470087e+00 8.07517433e+00 3.72994590e+00
 2.73731160e+00 3.52709675e+00 2.10812902e+00 1.72468626e+00
 2.23885822e+00 2.47294831e+00 1.97926795e+00 1.38274956e+00
 6.82594657e-01 9.29992139e-01 7.47784734e-01 3.35216105e-01
 2.66901404e-01 2.43813038e-01 2.46862441e-01 1.67650342e-01
 1.63664863e-01 2.49022231e-01 2.45423615e-01 3.81849855e-01
 5.81837714e-01 3.59569103e-01 1.86171427e-01 8.81007016e-02
 1.28825456e-01 1.03227437e-01 1.65054902e-01 3.50373119e-01
 4.99945611e-01 6.22337341e-01 2.44551584e-01 3.05967510e-01
 2.50285864e-01 1.12994403e-01 4.27871086e-02 7.42695853e-02
 5.88628426e-02 6.56655729e-02 3.16138007e-02 3.32313590e-02
 3.70756760e-02 9.26522687e-02 2.89195441e-02 2.05825809e-02
 3.51778045e-02 4.56845947e-02 1.27527099e-02 1.68855209e-03]",anger
"[1.18040768e-02 3.00364066e-02 8.20906758e-02 1.62834242e-01
 9.27002668e-01 1.11686821e+01 6.49106064e+01 3.81359222e+02
 1.32569458e+02 3.02341919e+01 4.93456001e+01 4.01534920e+01
 9.35482502e+00 1.75609028e+00 2.19690776e+00 4.74298429e+00
 1.02976599e+01 1.12040930e+01 1.11667280e+01 3.05420475e+01
 2.76491070e+01 4.29983177e+01 6.54902954e+01 6.86507034e+01
 3.18316288e+01 3.39787025e+01 3.52062416e+01 1.38863039e+01
 9.08590603e+00 3.97961497e+00 3.71304822e+00 8.29789066e+00
 7.02097368e+00 4.80596209e+00 1.23254824e+01 3.68190918e+01
 6.81751938e+01 2.73071365e+01 3.74198556e+00 1.47906189e+01
 5.15289831e+00 1.45146048e+00 1.69445360e+00 2.08956647e+00
 4.85252619e-01 1.66786897e+00 7.87785864e+00 7.81145811e+00
 3.61634946e+00 8.01280689e+00 2.36811047e+01 6.11040306e+00
 7.56269312e+00 1.83164871e+00 4.79719996e-01 7.43831813e-01
 1.73821735e+00 1.46619701e+00 1.18106604e+00 8.98966789e-01
 1.46441209e+00 4.80511475e+00 4.86069536e+00 2.74901104e+00
 1.27715480e+00 2.33320308e+00 1.52397346e+00 9.62872207e-01
 6.83702409e-01 1.62539423e+00 9.67522323e-01 6.10960305e-01
 2.81777978e-01 1.95563734e-01 2.04871997e-01 1.11180387e-01
 2.61933029e-01 8.86381209e-01 2.19981241e+00 1.70693016e+00
 9.86323416e-01 1.86314809e+00 2.54196739e+00 1.63925886e+00
 1.18714416e+00 3.00513530e+00 1.95708668e+00 2.34272456e+00
 1.51561797e+00 1.11002076e+00 7.56526411e-01 2.31898233e-01
 2.19733670e-01 1.02260292e-01 1.07899912e-01 4.27327193e-02
 1.14724196e-01 2.04882443e-01 2.94799507e-01 3.96426797e-01
 3.50484520e-01 5.53200543e-01 7.40043402e-01 5.29966176e-01
 5.89341342e-01 3.16706032e-01 1.15492918e-01 6.60379231e-01
 9.79246795e-01 1.53060257e+00 1.31718695e+00 1.06962383e+00
 3.69283468e-01 1.41014099e-01 3.65477838e-02 2.01992858e-02
 2.18317304e-02 2.16906723e-02 2.59826183e-02 3.13866995e-02
 1.86074208e-02 2.10561696e-02 1.36238718e-02 9.64279566e-03
 1.32611422e-02 1.46940695e-02 1.34538300e-02 8.97123304e-04]",anger
"[8.64282325e-02 2.51057297e-02 8.70623663e-02 1.49689808e-01
 3.20814729e-01 1.58216321e+00 1.51435661e+01 8.89439850e+01
 7.50914764e+01 1.37988327e+02 5.72058334e+01 2.43948174e+01
 3.45331306e+01 1.56620741e+01 1.05906284e+00 2.70847249e+00
 1.20905848e+01 1.22972584e+01 1.03726940e+01 1.87309895e+01
 2.20532494e+01 3.54839325e+01 1.04701447e+02 2.86016724e+02
 2.03645645e+02 2.09710098e+02 1.11773048e+02 1.87878685e+01
 6.06195974e+00 6.07663584e+00 8.08908939e+00 5.06533384e+00
 8.46759033e+00 7.47634935e+00 1.22234182e+01 1.62698250e+01
 1.66225815e+01 1.22111826e+01 8.26307297e+00 2.55260391e+01
 1.71542816e+01 6.19693184e+00 3.99741483e+00 2.92555785e+00
 1.63904297e+00 2.52449274e+00 4.62219620e+00 1.27374239e+01
 1.12106075e+01 1.42493248e+01 1.71508713e+01 6.91711473e+00
 3.92446375e+00 5.80190563e+00 8.57125473e+00 6.74689102e+00
 5.23808241e+00 6.04444075e+00 6.39049864e+00 3.37290478e+00
 4.03895283e+00 5.79924440e+00 5.19221497e+00 3.91297841e+00
 2.99114895e+00 3.45972562e+00 3.51607871e+00 1.67661142e+00
 9.05191183e-01 1.43511057e+00 1.18407094e+00 1.24829280e+00
 4.56159621e-01 2.00112000e-01 4.06232446e-01 8.56813431e-01
 1.49355197e+00 5.52518845e+00 5.34454346e+00 4.33552694e+00
 1.00082388e+01 1.78713474e+01 6.76788712e+00 5.99171400e+00
 3.00694561e+00 2.70598507e+00 3.86667967e+00 3.88829184e+00
 1.11435843e+00 6.29974961e-01 2.78545767e-01 4.82495695e-01
 7.25233674e-01 8.88618529e-01 8.70187998e-01 6.30319953e-01
 6.36984766e-01 6.61933661e-01 4.41487491e-01 2.52473980e-01
 3.49745035e-01 2.82793611e-01 1.43910110e-01 2.02417046e-01
 9.79803801e-01 4.31091166e+00 3.25291157e+00 1.22161376e+00
 7.75239408e-01 4.28884387e-01 2.76038945e-01 1.07417852e-01
 1.44097522e-01 1.65144295e-01 8.16213638e-02 1.04794003e-01
 4.83568422e-02 9.84724984e-02 4.67639342e-02 3.88042033e-02
 5.01897149e-02 4.25870121e-02 4.07094434e-02 4.27931696e-02
 3.68898846e-02 2.05006059e-02 1.19848885e-02 1.88943744e-03]",anger
"[5.83726168e-02 7.64242262e-02 1.30431637e-01 8.82184803e-02
 6.11662686e-01 3.53557777e+00 1.19069653e+01 3.26742134e+01
 1.42567459e+02 9.02040634e+01 4.72871399e+01 2.75395241e+01
 2.33117485e+01 3.90620613e+00 7.62645721e-01 4.43877667e-01
 1.64320831e+01 7.86154251e+01 8.27192383e+01 4.78403778e+01
 7.38340807e+00 2.24547434e+00 4.78432417e+00 9.38135338e+00
 3.58121834e+01 1.38251312e+02 9.79352112e+01 3.65539246e+01
 1.64889851e+01 9.38480949e+00 9.53412342e+00 4.86792946e+00
 5.93916893e+00 3.42030549e+00 2.41596675e+00 1.05650969e+01
 3.71029282e+01 4.16559372e+01 3.75364075e+01 2.18600788e+01
 8.04622650e+00 7.59235239e+00 8.71273136e+00 3.98324227e+00
 1.33913946e+00 2.01238728e+00 3.33401585e+00 5.79018879e+00
 2.01678848e+01 2.64646683e+01 1.09042168e+01 3.86595440e+00
 1.86444020e+00 1.80789506e+00 2.28650260e+00 1.20745211e+01
 2.05811882e+01 7.90532494e+00 4.20731163e+00 3.08604741e+00
 3.09771037e+00 7.03498125e+00 6.46382761e+00 6.31290722e+00
 6.77708626e+00 6.42896605e+00 3.37856483e+00 2.76384616e+00
 8.32288146e-01 6.54677808e-01 7.98771739e-01 9.08219934e-01
 3.64811063e-01 3.07877809e-01 8.21065545e-01 1.34307551e+00
 1.07571173e+00 1.68981397e+00 2.83672738e+00 5.78918505e+00
 2.22941780e+00 1.47948396e+00 2.20663810e+00 3.12753296e+00
 2.59071970e+00 3.09438348e+00 2.85501337e+00 1.61423552e+00
 6.43223882e-01 3.97258759e-01 1.39947623e-01 1.45441011e-01
 1.53652817e-01 2.25019246e-01 8.84078264e-01 3.32232714e-01
 7.06717670e-01 2.44666159e-01 2.39112794e-01 1.57755151e-01
 7.34170750e-02 1.27373010e-01 1.04906648e-01 7.95240179e-02
 4.80686389e-02 4.68491130e-02 4.80651706e-02 7.58370534e-02
 3.30203176e-01 4.02384073e-01 1.10213883e-01 6.06682114e-02
 4.65504788e-02 1.88591108e-02 1.76039487e-02 3.27856354e-02
 5.56973033e-02 2.60336641e-02 1.15931444e-02 1.67518109e-02
 3.04616522e-02 7.53696933e-02 1.83303021e-02 1.45920403e-02
 1.51265934e-02 2.99866628e-02 1.12471525e-02 1.29500078e-03]",anger
"[2.76376791e-02 3.98647301e-02 6.47323728e-02 4.79686707e-02
 2.89270222e-01 4.63799620e+00 2.03428497e+01 2.03674908e+01
 4.90054016e+01 1.53815018e+02 1.37494339e+02 7.63468628e+01
 2.52643814e+01 6.24368238e+00 9.73580241e-01 9.71067727e-01
 8.88031363e-01 1.15423906e+00 7.54378462e+00 2.16201515e+01
 1.01385643e+02 4.78066406e+01 2.24312725e+01 1.58687592e+01
 2.78787594e+01 7.11387939e+01 2.87699356e+01 2.09723568e+01
 5.30010300e+01 7.60951385e+01 8.34960327e+01 2.30270176e+01
 2.55906887e+01 2.42290573e+01 2.44387360e+01 7.72172928e+00
 9.33912659e+00 1.12760935e+01 1.00709963e+01 5.17564535e+00
 3.66033411e+00 2.07804756e+01 3.87487030e+01 2.23586197e+01
 7.63696337e+00 7.87146330e+00 3.57319403e+00 3.30418348e+00
 8.00014782e+00 4.35305290e+01 2.99594841e+01 6.26233053e+00
 5.95195866e+00 9.64500523e+00 3.86530781e+00 1.39126337e+00
 1.31661808e+00 2.87990069e+00 3.90282512e+00 6.88337040e+00
 6.75039625e+00 5.64479446e+00 1.13864431e+01 7.36878967e+00
 5.57070255e+00 6.36202240e+00 3.17159295e+00 2.66839314e+00
 2.12903857e+00 2.32534742e+00 2.59211493e+00 1.76726282e+00
 9.46239054e-01 6.26359284e-01 9.16690469e-01 1.41832757e+00
 4.53767985e-01 9.48264897e-01 3.40708447e+00 1.03463039e+01
 2.09633112e+00 2.73280859e+00 2.73605204e+00 4.44433784e+00
 1.83209312e+00 3.01942015e+00 3.57345295e+00 3.44320107e+00
 1.67878532e+00 8.31251621e-01 7.52864718e-01 4.46090728e-01
 2.37776518e-01 1.28218114e-01 2.61798710e-01 8.23728815e-02
 2.32223541e-01 3.51515293e-01 2.75497913e-01 2.50383675e-01
 1.62224397e-01 1.32985249e-01 1.26554176e-01 1.77478120e-01
 5.65785430e-02 6.61359727e-02 3.15063260e-02 4.77825105e-02
 6.09881766e-02 1.62071973e-01 2.36205757e-01 1.53629154e-01
 6.30942881e-02 3.08393016e-02 1.77698731e-02 1.44877881e-02
 1.10536553e-02 1.33843496e-02 1.34011135e-02 1.76104903e-02
 1.10710151e-02 1.60200149e-02 1.64662227e-02 8.53177812e-03
 7.85832759e-03 1.01119187e-02 5.08697564e-03 4.68942832e-04]",anger
"[3.64455953e-02 2.33996436e-02 2.51769554e-02 5.33630103e-02
 3.95150185e-01 5.50661755e+00 2.96970901e+01 7.08021240e+01
 1.47230209e+02 9.25513611e+01 3.86958504e+01 2.21364059e+01
 9.36371231e+00 3.46468019e+00 1.62895930e+00 1.54844522e+00
 6.31785917e+00 2.04381237e+01 1.50649281e+01 8.99768353e+00
 5.76303577e+00 1.05576691e+02 1.54736740e+02 9.41989136e+00
 2.85243549e+01 2.38976765e+01 2.26829815e+01 1.48851452e+01
 1.03819551e+01 1.99626846e+01 2.87684250e+01 2.16590748e+01
 2.26602268e+01 1.82142849e+01 6.79543209e+00 6.00748634e+00
 2.00886993e+01 2.54034214e+01 3.40451050e+01 1.72756863e+01
 5.34382296e+00 1.56209221e+01 1.12800770e+01 9.10701752e+00
 4.59603691e+00 4.14676237e+00 4.29421949e+00 5.91590643e+00
 2.15106010e+01 3.28334961e+01 2.27775478e+01 8.11223888e+00
 5.03401375e+00 1.96290970e+00 4.00325203e+00 8.58752918e+00
 7.86553383e+00 4.20048523e+00 5.85532236e+00 1.34974060e+01
 5.49462128e+00 5.58248138e+00 5.45658541e+00 5.69177008e+00
 5.45343971e+00 1.38292665e+01 9.51279449e+00 3.43592334e+00
 1.11579466e+00 5.85495615e+00 3.50388837e+00 1.19285548e+00
 1.17378342e+00 9.26329494e-01 7.42508352e-01 2.59286702e-01
 1.24025249e+00 2.04581189e+00 4.79166079e+00 1.11939278e+01
 7.44100332e+00 1.15125904e+01 1.14165068e+01 4.04290819e+00
 4.16159487e+00 4.12662649e+00 3.13229012e+00 2.63201499e+00
 1.36967921e+00 1.30754697e+00 5.96546352e-01 4.50253844e-01
 3.67167294e-01 2.87025928e-01 3.96681547e-01 4.53835160e-01
 6.67244017e-01 9.80952680e-01 1.26410127e+00 9.81242776e-01
 1.26910651e+00 2.97101927e+00 1.98633659e+00 9.94141579e-01
 6.77358687e-01 4.18570668e-01 7.34889030e-01 1.80924666e+00
 2.13126445e+00 2.30827069e+00 1.27312541e+00 9.66130733e-01
 4.85501885e-01 8.85427073e-02 7.31689557e-02 4.12352309e-02
 5.99029027e-02 3.71125750e-02 4.69403490e-02 3.25570069e-02
 3.46554890e-02 2.84658782e-02 2.13371310e-02 1.63866412e-02
 2.28198431e-02 2.18400434e-02 1.31078158e-02 2.05582264e-03]",anger
"[8.02201927e-02 3.26692127e-02 3.97474132e-02 8.53081048e-02
 2.72430837e-01 2.61219692e+00 6.62455082e+00 4.04400177e+01
 1.29954651e+02 7.76954346e+01 4.20457649e+01 2.04098816e+01
 1.01276731e+01 2.91522789e+00 9.78322744e-01 9.73931372e-01
 1.39617939e+01 3.26273232e+01 1.94942226e+01 1.79445915e+01
 3.04127560e+01 5.17114334e+01 5.11855316e+01 5.47545929e+01
 9.43951797e+01 8.44999847e+01 3.77525444e+01 3.11853790e+01
 1.04531078e+01 3.93467045e+00 4.46976185e+00 4.88381147e+00
 1.40599041e+01 1.25368881e+01 4.65215445e+00 1.27593498e+01
 1.09510284e+02 1.31167297e+02 4.13499184e+01 2.59268608e+01
 1.02984495e+01 1.22671490e+01 1.78495808e+01 9.13073635e+00
 2.36595178e+00 4.19158173e+00 6.90509129e+00 2.11161575e+01
 1.99185848e+01 2.36688156e+01 3.11767998e+01 1.81932392e+01
 9.79597092e+00 5.38619614e+00 6.74000931e+00 6.92569828e+00
 7.08923960e+00 5.16380978e+00 1.56177454e+01 4.01640015e+01
 1.46654749e+01 9.14574337e+00 7.66072655e+00 8.09548855e+00
 1.79219036e+01 1.30751829e+01 4.88741350e+00 6.19722080e+00
 4.14384937e+00 4.21773958e+00 4.02673054e+00 2.99526691e+00
 1.43348348e+00 2.18723631e+00 2.13643241e+00 3.99023604e+00
 2.42287469e+00 4.67592525e+00 8.44092178e+00 7.25527239e+00
 7.80263281e+00 1.38335142e+01 6.89130592e+00 3.30886102e+00
 4.02723312e+00 4.55972338e+00 3.30652976e+00 3.54872727e+00
 4.31880331e+00 2.90633559e+00 2.86104321e+00 1.78079414e+00
 1.50525928e+00 9.68192935e-01 7.56091595e-01 8.14769268e-01
 1.18969810e+00 1.70660591e+00 1.52778196e+00 1.73099661e+00
 1.16936636e+00 2.53534770e+00 1.89939582e+00 1.43148708e+00
 1.14786887e+00 5.91082335e-01 4.66922969e-01 1.55447531e+00
 1.43242824e+00 1.55087328e+00 1.34254646e+00 7.01946318e-01
 4.60620314e-01 2.07161993e-01 6.51405752e-02 4.85988334e-02
 5.31357601e-02 4.59773876e-02 4.72836085e-02 5.97974434e-02
 3.78222875e-02 4.05088626e-02 3.37660201e-02 2.83592213e-02
 3.80242281e-02 4.76393774e-02 1.84055865e-02 2.11185147e-03]",anger
"[3.19644213e-02 3.06736603e-02 9.52930748e-02 1.48503646e-01
 4.00432348e-01 4.07864285e+00 4.01446915e+01 1.21187103e+02
 1.66769958e+02 1.39878784e+02 8.69279709e+01 1.93291225e+01
 1.59111583e+00 1.14358974e+00 1.93519700e+00 4.44239759e+00
 8.22263432e+00 1.75431747e+01 5.05827446e+01 3.06170158e+01
 5.57912064e+00 6.45634747e+00 1.03199997e+01 5.52764893e+00
 1.78770733e+01 1.46652536e+01 6.95516396e+00 4.49393034e+00
 5.53521538e+00 6.53579140e+00 2.14822960e+00 5.23827410e+00
 8.78185463e+00 5.39974260e+00 2.18479681e+00 2.67339349e+00
 9.29407883e+00 1.01265993e+01 1.19374466e+01 2.93621750e+01
 2.04270554e+01 5.58112717e+00 2.17810059e+00 3.04968905e+00
 1.51866531e+00 2.67995262e+00 4.10434532e+00 9.57839775e+00
 1.55831051e+01 1.56418905e+01 6.74468279e+00 1.53281307e+00
 2.14390421e+00 7.27726030e+00 4.72993565e+00 7.10794353e+00
 4.52694845e+00 3.33848095e+00 1.07441874e+01 1.22581120e+01
 9.31503487e+00 1.97096462e+01 3.16834717e+01 2.08858147e+01
 1.08269653e+01 5.50970650e+00 4.18287134e+00 4.62735653e+00
 2.36146140e+00 1.83259547e+00 2.61257505e+00 2.16175938e+00
 6.73995972e-01 1.06835794e+00 1.03929865e+00 1.12942147e+00
 4.36812258e+00 6.88780069e+00 1.22871361e+01 1.31073084e+01
 8.56285763e+00 2.11182690e+01 1.05458841e+01 3.31250238e+00
 1.85849142e+00 5.01273060e+00 2.66833258e+00 1.67117047e+00
 1.57031846e+00 8.56644988e-01 5.22491693e-01 3.50840688e-01
 1.43508494e-01 1.90939888e-01 3.13369781e-01 5.64824581e-01
 1.53474963e+00 6.88386559e-01 1.55923665e-01 1.43050998e-01
 1.46382451e-01 1.06573954e-01 6.40133545e-02 1.06644094e-01
 6.33419827e-02 5.08553311e-02 5.26259169e-02 8.27161223e-02
 1.91447854e-01 3.39643329e-01 1.08078808e-01 8.24794024e-02
 7.46301711e-02 4.52292413e-02 1.78247672e-02 1.52890040e-02
 1.90297216e-02 1.32336160e-02 1.09874634e-02 1.50508462e-02
 1.30042434e-02 1.29983434e-02 9.71696340e-03 8.67289957e-03
 8.05161335e-03 7.63560366e-03 3.23813432e-03 2.30509453e-04]",anger
"[3.69614474e-02 4.36031036e-02 5.88496439e-02 7.42886364e-02
 3.30879182e-01 2.02575541e+00 2.06660137e+01 1.40362915e+02
 7.54842529e+01 5.78498688e+01 1.13939880e+02 1.37468719e+02
 8.95307312e+01 2.64965963e+00 1.20292473e+00 3.55957556e+00
 7.39057779e+00 3.46077232e+01 3.50681419e+01 2.55860863e+01
 1.31437922e+01 1.19848547e+01 1.37425299e+01 1.54858723e+01
 2.80894318e+01 2.00716419e+01 2.17253799e+01 1.02592497e+01
 3.00135159e+00 5.26238918e+00 1.09916363e+01 8.76581955e+00
 6.99701118e+00 1.21694064e+00 1.49673355e+00 9.14467335e+00
 3.92465668e+01 4.19485168e+01 2.60737877e+01 2.08165493e+01
 7.99232340e+00 4.53624439e+00 4.63823032e+00 4.84047318e+00
 3.51130629e+00 3.88614774e+00 3.58528686e+00 4.68853474e+00
 4.80003929e+00 8.37026024e+00 1.48902264e+01 1.09097261e+01
 4.66040564e+00 4.76776171e+00 2.62250948e+00 3.47953033e+00
 4.35210514e+00 1.12308111e+01 9.22021008e+00 1.09784870e+01
 1.20463467e+01 2.21937866e+01 3.93113174e+01 3.36877937e+01
 2.81581841e+01 1.75252876e+01 7.86745167e+00 5.54751492e+00
 4.21930408e+00 6.36142731e+00 6.26920938e+00 4.63471222e+00
 2.24589396e+00 1.86006582e+00 1.32605648e+00 3.40589404e+00
 4.84241390e+00 4.67946196e+00 7.91432953e+00 9.70371151e+00
 1.10193682e+01 1.85965710e+01 1.16881495e+01 3.64050245e+00
 1.18166614e+00 2.26141191e+00 4.45662403e+00 1.26160204e+00
 2.67516375e+00 2.57727027e+00 3.58877349e+00 2.35871744e+00
 2.49071503e+00 1.81479287e+00 1.90381050e+00 1.38333786e+00
 5.68906009e-01 7.27922082e-01 3.94350320e-01 2.51268566e-01
 1.49687633e-01 9.87871811e-02 1.29652947e-01 1.43649071e-01
 2.01235801e-01 7.54181445e-02 5.69501445e-02 6.42248765e-02
 6.15858212e-02 7.65626580e-02 1.21060289e-01 8.01375508e-02
 4.28888947e-02 4.30041812e-02 2.97623351e-02 1.51375197e-02
 1.36102252e-02 1.31164026e-02 1.86448898e-02 1.58966314e-02
 1.24614984e-02 1.75018329e-02 1.94777641e-02 1.87511630e-02
 1.54032689e-02 7.00393692e-03 3.39806522e-03 6.20142615e-04]",anger
"[4.64396514e-02 2.44022720e-02 2.75613815e-02 2.74353214e-02
 2.55880564e-01 3.08113003e+00 6.87567425e+00 2.06138077e+01
 9.20352707e+01 1.52162430e+02 7.55935440e+01 3.08764191e+01
 4.96482277e+01 2.73355350e+01 3.18692279e+00 1.73695982e+00
 1.33730516e+01 2.31773949e+01 5.05836945e+01 6.99671021e+01
 3.65099602e+01 1.06091938e+01 1.15629454e+01 4.90184059e+01
 7.41922302e+01 1.43776031e+02 1.20717468e+02 4.34926338e+01
 5.00522690e+01 7.32336960e+01 2.45962143e+01 3.64900732e+00
 2.10167098e+00 2.24217749e+00 3.74701095e+00 2.89170570e+01
 8.24867249e+01 2.89012623e+01 1.14115448e+01 1.43379259e+01
 6.74126148e+00 5.89028883e+00 5.48138475e+00 3.00070643e+00
 2.99351883e+00 6.29460144e+00 3.11743374e+01 3.88506737e+01
 7.90751457e+00 1.01699677e+01 2.42214355e+01 1.23948259e+01
 6.76296568e+00 8.68749905e+00 9.05266666e+00 7.70544863e+00
 4.41444302e+00 2.34963965e+00 2.53397703e+00 6.41843510e+00
 7.35020304e+00 1.39261780e+01 2.21204433e+01 3.54232941e+01
 4.79091530e+01 2.58608856e+01 1.36029949e+01 1.29162169e+01
 7.94444036e+00 8.40991497e+00 1.02536869e+01 3.01676369e+00
 1.52045166e+00 1.11022544e+00 1.65388048e+00 2.52049708e+00
 3.06985927e+00 3.20019150e+00 2.43702984e+00 3.21853280e+00
 2.58361435e+00 4.41588593e+00 2.35610390e+00 1.27412343e+00
 1.58462584e+00 1.87955153e+00 3.70242286e+00 3.50860381e+00
 2.33555007e+00 2.39727211e+00 3.06200147e+00 2.41380501e+00
 1.77906394e+00 1.09962022e+00 4.52058464e-01 3.88641626e-01
 3.67444932e-01 6.51028812e-01 5.13338983e-01 5.31475723e-01
 4.78928387e-01 5.38502872e-01 3.07092875e-01 3.13282639e-01
 4.06448931e-01 1.29485047e+00 3.19226801e-01 2.38288730e-01
 1.37488231e-01 1.85113370e-01 1.67358637e-01 2.49628425e-01
 5.12933731e-01 3.77818048e-01 1.01346582e-01 5.14416359e-02
 4.58965115e-02 4.68917489e-02 5.89570403e-02 6.89254925e-02
 4.15763147e-02 3.53120565e-02 3.84218544e-02 3.92047167e-02
 3.02532259e-02 2.43272707e-02 1.68768167e-02 8.79542844e-04]",anger
